,Unnamed: 0.1,Unnamed: 0,发车号,if_loaded,SKU长度,SKU宽度,SKU高度,load_parameter,车辆总容积(m3)
511,511,511,183,0,41,12,23,0.7700000000000001,45000
512,512,512,183,0,41,12,23,0.7700000000000001,45000
513,513,513,184,0,37,12,13,0.9000000000000002,45000
514,514,514,184,0,37,12,13,0.9000000000000002,45000
515,515,515,184,0,37,12,13,0.9000000000000002,45000
516,516,516,184,0,37,12,13,0.9000000000000002,45000
517,517,517,184,0,37,12,13,0.9000000000000002,45000
518,518,518,184,0,37,12,13,0.9000000000000002,45000
519,519,519,184,0,37,12,13,0.9000000000000002,45000
520,520,520,185,0,41,19,13,0.8600000000000002,45000
521,521,521,185,0,41,19,13,0.8600000000000002,45000
522,522,522,185,0,41,19,13,0.8600000000000002,45000
523,523,523,186,0,31,15,14,0.8100000000000002,45000
524,524,524,186,0,31,15,14,0.8100000000000002,45000
525,525,525,186,0,31,15,14,0.8100000000000002,45000
526,526,526,186,0,31,15,14,0.8100000000000002,45000
527,527,527,186,0,31,15,14,0.8100000000000002,45000
528,528,528,187,1,36,17,23,0.61,45000
529,529,529,187,1,24,21,21,0.61,45000
530,530,530,188,0,52,10,13,0.8800000000000002,45000
531,531,531,188,0,52,10,13,0.8800000000000002,45000
532,532,532,188,0,41,10,27,0.8800000000000002,45000
533,533,533,188,0,41,10,27,0.8800000000000002,45000
534,534,534,189,0,38,18,12,0.7400000000000001,45000
535,535,535,189,0,38,18,12,0.7400000000000001,45000
536,536,536,189,0,32,18,24,0.7400000000000001,45000
537,537,537,190,0,47,17,26,0.9600000000000004,45000
538,538,538,190,0,47,17,26,0.9600000000000004,45000
539,539,539,191,0,25,16,14,0.7800000000000001,45000
540,540,540,191,0,25,16,14,0.7800000000000001,45000
541,541,541,191,0,25,16,14,0.7800000000000001,45000
542,542,542,191,0,25,16,14,0.7800000000000001,45000
543,543,543,191,0,25,16,14,0.7800000000000001,45000
544,544,544,191,0,25,16,14,0.7800000000000001,45000
545,545,545,192,0,33,13,21,0.66,45000
546,546,546,192,0,33,13,21,0.66,45000
547,547,547,192,0,33,13,21,0.66,45000
548,548,548,193,1,40,21,13,0.62,45000
549,549,549,193,1,40,21,13,0.62,45000
550,550,550,194,1,50,12,18,0.8600000000000002,45000
551,551,551,194,1,50,12,18,0.8600000000000002,45000
552,552,552,194,1,50,12,18,0.8600000000000002,45000
553,553,553,195,0,24,22,17,0.8300000000000002,45000
554,554,554,195,0,24,22,17,0.8300000000000002,45000
555,555,555,195,0,24,22,17,0.8300000000000002,45000
556,556,556,195,0,24,22,17,0.8300000000000002,45000
557,557,557,196,0,35,19,18,0.8300000000000002,45000
558,558,558,196,0,35,19,18,0.8300000000000002,45000
559,559,559,196,0,33,21,12,0.8300000000000002,45000
560,560,560,197,1,24,19,15,0.7100000000000001,45000
561,561,561,197,1,24,19,15,0.7100000000000001,45000
562,562,562,197,1,24,19,15,0.7100000000000001,45000
563,563,563,197,1,24,19,15,0.7100000000000001,45000
564,564,564,198,1,54,21,12,0.7100000000000001,45000
565,565,565,198,1,54,21,12,0.7100000000000001,45000
566,566,566,199,1,53,11,22,0.61,45000
567,567,567,199,1,53,11,22,0.61,45000
568,568,568,200,1,36,11,15,0.64,45000
569,569,569,200,1,36,11,15,0.64,45000
570,570,570,200,1,36,11,15,0.64,45000
571,571,571,200,1,36,11,15,0.64,45000
572,572,572,201,0,49,16,25,0.8100000000000002,45000
573,573,573,201,0,45,19,13,0.8100000000000002,45000
574,574,574,202,0,52,10,17,0.9900000000000004,45000
575,575,575,202,0,52,10,17,0.9900000000000004,45000
576,576,576,202,0,52,10,17,0.9900000000000004,45000
577,577,577,202,0,52,10,17,0.9900000000000004,45000
578,578,578,202,0,52,10,17,0.9900000000000004,45000
579,579,579,203,1,42,10,18,0.62,45000
580,580,580,203,1,42,10,18,0.62,45000
581,581,581,203,1,42,10,18,0.62,45000
582,582,582,204,0,41,22,16,0.9800000000000004,45000
583,583,583,204,0,41,22,16,0.9800000000000004,45000
584,584,584,204,0,41,22,16,0.9800000000000004,45000
585,585,585,205,0,32,21,25,0.9200000000000004,45000
586,586,586,205,0,45,14,25,0.9200000000000004,45000
587,587,587,206,0,36,16,22,0.68,45000
588,588,588,206,0,36,16,22,0.68,45000
589,589,589,207,1,24,13,12,0.7500000000000001,45000
590,590,590,207,1,24,13,12,0.7500000000000001,45000
591,591,591,207,1,24,13,12,0.7500000000000001,45000
592,592,592,207,1,24,13,12,0.7500000000000001,45000
593,593,593,207,1,36,15,26,0.7500000000000001,45000
594,594,594,208,0,42,13,25,0.7500000000000001,45000
595,595,595,208,0,42,13,25,0.7500000000000001,45000
596,596,596,209,1,45,18,25,0.7000000000000001,45000
597,597,597,210,0,38,15,24,0.8500000000000002,45000
598,598,598,210,0,38,15,24,0.8500000000000002,45000
599,599,599,211,1,27,17,16,0.61,45000
600,600,600,211,1,27,17,16,0.61,45000
601,601,601,211,1,27,17,16,0.61,45000
602,602,602,212,1,27,16,24,0.9100000000000004,45000
603,603,603,212,1,27,16,24,0.9100000000000004,45000
604,604,604,212,1,27,16,24,0.9100000000000004,45000
605,605,605,213,0,52,11,12,0.61,45000
606,606,606,213,0,26,20,24,0.61,45000
607,607,607,214,0,40,13,22,0.7700000000000001,45000
608,608,608,214,0,40,13,22,0.7700000000000001,45000
609,609,609,214,0,40,13,22,0.7700000000000001,45000
610,610,610,215,0,51,12,20,0.9000000000000002,45000
611,611,611,215,0,51,12,20,0.9000000000000002,45000
612,612,612,215,0,51,12,20,0.9000000000000002,45000
613,613,613,216,0,48,16,16,0.8400000000000002,45000
614,614,614,216,0,48,16,16,0.8400000000000002,45000
615,615,615,216,0,26,22,20,0.8400000000000002,45000
616,616,616,217,0,47,13,13,0.8800000000000002,45000
617,617,617,217,0,47,13,13,0.8800000000000002,45000
618,618,618,217,0,42,19,20,0.8800000000000002,45000
619,619,619,218,1,28,18,15,0.7600000000000001,45000
620,620,620,218,1,28,18,15,0.7600000000000001,45000
621,621,621,218,1,28,18,15,0.7600000000000001,45000
622,622,622,218,1,28,18,15,0.7600000000000001,45000
623,623,623,219,0,33,10,16,0.9000000000000002,45000
624,624,624,219,0,33,10,16,0.9000000000000002,45000
625,625,625,219,0,33,10,16,0.9000000000000002,45000
626,626,626,219,0,33,10,16,0.9000000000000002,45000
627,627,627,219,0,33,10,16,0.9000000000000002,45000
628,628,628,219,0,33,10,16,0.9000000000000002,45000
629,629,629,219,0,33,10,16,0.9000000000000002,45000
630,630,630,220,0,25,16,15,0.9100000000000004,45000
631,631,631,220,0,25,16,15,0.9100000000000004,45000
632,632,632,220,0,25,16,15,0.9100000000000004,45000
633,633,633,220,0,25,16,15,0.9100000000000004,45000
634,634,634,220,0,25,16,15,0.9100000000000004,45000
635,635,635,220,0,25,16,15,0.9100000000000004,45000
636,636,636,221,0,45,17,27,0.9400000000000004,45000
637,637,637,221,0,45,17,27,0.9400000000000004,45000
638,638,638,222,1,38,10,20,0.65,45000
639,639,639,222,1,38,10,20,0.65,45000
640,640,640,222,1,38,10,20,0.65,45000
641,641,641,223,0,33,12,16,0.9400000000000004,45000
642,642,642,223,0,33,12,16,0.9400000000000004,45000
643,643,643,223,0,33,12,16,0.9400000000000004,45000
644,644,644,223,0,33,12,16,0.9400000000000004,45000
645,645,645,223,0,33,12,16,0.9400000000000004,45000
646,646,646,223,0,33,12,16,0.9400000000000004,45000
647,647,647,224,1,30,20,21,0.8300000000000002,45000
648,648,648,224,1,30,20,21,0.8300000000000002,45000
649,649,649,225,0,32,22,20,0.9400000000000004,45000
650,650,650,225,0,32,22,20,0.9400000000000004,45000
651,651,651,225,0,32,22,20,0.9400000000000004,45000
652,652,652,226,0,26,14,18,0.8000000000000002,45000
653,653,653,226,0,26,14,18,0.8000000000000002,45000
654,654,654,226,0,26,14,18,0.8000000000000002,45000
655,655,655,226,0,26,14,18,0.8000000000000002,45000
656,656,656,226,0,26,14,18,0.8000000000000002,45000
657,657,657,227,1,48,21,24,0.9200000000000004,45000
658,658,658,228,0,44,19,19,0.9200000000000004,45000
659,659,659,228,0,44,19,19,0.9200000000000004,45000
660,660,660,229,0,33,17,24,0.7600000000000001,45000
661,661,661,229,0,33,17,24,0.7600000000000001,45000
662,662,662,230,0,34,13,19,0.7800000000000001,45000
663,663,663,230,0,34,13,19,0.7800000000000001,45000
664,664,664,231,0,30,20,16,0.9500000000000004,45000
665,665,665,231,0,30,20,16,0.9500000000000004,45000
666,666,666,231,0,30,20,16,0.9500000000000004,45000
667,667,667,231,0,30,20,16,0.9500000000000004,45000
668,668,668,232,0,41,14,23,0.63,45000
669,669,669,232,0,41,14,23,0.63,45000
670,670,670,233,0,43,13,14,0.6900000000000001,45000
671,671,671,233,0,43,13,14,0.6900000000000001,45000
672,672,672,233,0,43,13,14,0.6900000000000001,45000
673,673,673,234,1,51,20,23,0.8800000000000002,45000
674,674,674,235,1,48,17,13,0.67,45000
675,675,675,235,1,48,17,13,0.67,45000
676,676,676,236,1,53,19,20,0.64,45000
677,677,677,237,0,37,13,13,0.9700000000000004,45000
678,678,678,237,0,37,13,13,0.9700000000000004,45000
679,679,679,237,0,37,13,13,0.9700000000000004,45000
680,680,680,237,0,37,13,13,0.9700000000000004,45000
681,681,681,238,0,28,10,16,0.8200000000000002,45000
682,682,682,238,0,28,10,16,0.8200000000000002,45000
683,683,683,238,0,28,10,16,0.8200000000000002,45000
684,684,684,238,0,28,10,16,0.8200000000000002,45000
685,685,685,238,0,28,10,16,0.8200000000000002,45000
686,686,686,238,0,33,19,19,0.8200000000000002,45000
687,687,687,239,0,45,15,13,0.8000000000000002,45000
688,688,688,239,0,45,15,13,0.8000000000000002,45000
689,689,689,239,0,45,15,13,0.8000000000000002,45000
690,690,690,239,0,45,15,13,0.8000000000000002,45000
691,691,691,240,1,45,22,26,0.7600000000000001,45000
692,692,692,241,1,27,12,26,0.8800000000000002,45000
693,693,693,241,1,27,12,26,0.8800000000000002,45000
694,694,694,241,1,27,12,26,0.8800000000000002,45000
695,695,695,241,1,27,12,26,0.8800000000000002,45000
696,696,696,242,1,54,16,26,0.7500000000000001,45000
697,697,697,243,0,32,20,18,0.7500000000000001,45000
698,698,698,243,0,32,20,18,0.7500000000000001,45000
699,699,699,244,1,40,22,26,0.8900000000000002,45000
700,700,700,245,0,39,16,27,0.8500000000000002,45000
701,701,701,245,0,39,16,27,0.8500000000000002,45000
702,702,702,246,0,26,12,21,0.9100000000000004,45000
703,703,703,246,0,26,12,21,0.9100000000000004,45000
704,704,704,246,0,26,12,21,0.9100000000000004,45000
705,705,705,246,0,26,12,21,0.9100000000000004,45000
706,706,706,246,0,26,12,21,0.9100000000000004,45000
707,707,707,246,0,26,12,21,0.9100000000000004,45000
708,708,708,247,1,36,21,22,0.6,45000
709,709,709,248,0,38,18,23,0.7800000000000001,45000
710,710,710,248,0,38,18,23,0.7800000000000001,45000
711,711,711,249,0,47,13,16,0.7400000000000001,45000
712,712,712,249,0,47,13,16,0.7400000000000001,45000
713,713,713,249,0,47,13,16,0.7400000000000001,45000
714,714,714,250,0,33,10,13,0.9000000000000002,45000
715,715,715,250,0,33,10,13,0.9000000000000002,45000
716,716,716,250,0,33,10,13,0.9000000000000002,45000
717,717,717,250,0,33,10,13,0.9000000000000002,45000
718,718,718,250,0,33,10,13,0.9000000000000002,45000
719,719,719,250,0,33,10,13,0.9000000000000002,45000
720,720,720,250,0,33,10,13,0.9000000000000002,45000
721,721,721,250,0,33,10,13,0.9000000000000002,45000
722,722,722,251,0,35,19,22,0.7400000000000001,45000
723,723,723,251,0,35,19,22,0.7400000000000001,45000
724,724,724,252,0,27,12,17,0.9000000000000002,45000
725,725,725,252,0,27,12,17,0.9000000000000002,45000
726,726,726,252,0,27,12,17,0.9000000000000002,45000
727,727,727,252,0,27,12,17,0.9000000000000002,45000
728,728,728,252,0,27,12,17,0.9000000000000002,45000
729,729,729,252,0,30,16,20,0.9000000000000002,45000
730,730,730,253,0,26,13,19,0.7600000000000001,45000
731,731,731,253,0,26,13,19,0.7600000000000001,45000
732,732,732,253,0,26,13,19,0.7600000000000001,45000
733,733,733,253,0,26,13,19,0.7600000000000001,45000
734,734,734,253,0,26,13,19,0.7600000000000001,45000
735,735,735,254,0,38,21,16,0.6900000000000001,45000
736,736,736,254,0,38,21,16,0.6900000000000001,45000
737,737,737,255,0,43,11,23,0.8400000000000002,45000
738,738,738,255,0,43,11,23,0.8400000000000002,45000
739,739,739,255,0,43,11,23,0.8400000000000002,45000
740,740,740,256,0,25,15,19,0.7800000000000001,45000
741,741,741,256,0,25,15,19,0.7800000000000001,45000
742,742,742,256,0,25,15,19,0.7800000000000001,45000
743,743,743,256,0,25,15,19,0.7800000000000001,45000
744,744,744,257,0,40,15,17,0.7000000000000001,45000
745,745,745,257,0,40,15,17,0.7000000000000001,45000
746,746,746,257,0,40,15,17,0.7000000000000001,45000
747,747,747,258,0,43,14,17,0.64,45000
748,748,748,258,0,43,14,17,0.64,45000
749,749,749,259,1,48,22,19,0.7100000000000001,45000
750,750,750,260,1,26,22,18,0.7000000000000001,45000
751,751,751,260,1,26,22,18,0.7000000000000001,45000
752,752,752,260,1,26,22,18,0.7000000000000001,45000
753,753,753,261,1,41,22,15,0.68,45000
754,754,754,261,1,41,22,15,0.68,45000
755,755,755,262,1,28,12,17,0.7400000000000001,45000
756,756,756,262,1,28,12,17,0.7400000000000001,45000
757,757,757,262,1,28,12,17,0.7400000000000001,45000
758,758,758,262,1,28,12,17,0.7400000000000001,45000
759,759,759,262,1,28,12,17,0.7400000000000001,45000
760,760,760,263,1,47,22,21,0.62,45000
761,761,761,264,0,42,13,25,0.9500000000000004,45000
762,762,762,264,0,42,13,25,0.9500000000000004,45000
763,763,763,264,0,42,13,25,0.9500000000000004,45000
764,764,764,265,1,54,13,27,0.6,45000
765,765,765,266,0,44,12,16,0.7900000000000001,45000
766,766,766,266,0,44,12,16,0.7900000000000001,45000
767,767,767,266,0,44,12,16,0.7900000000000001,45000
768,768,768,266,0,44,12,16,0.7900000000000001,45000
769,769,769,267,0,36,21,17,0.9000000000000002,45000
770,770,770,267,0,36,21,17,0.9000000000000002,45000
771,771,771,267,0,36,21,17,0.9000000000000002,45000
772,772,772,268,0,24,17,16,0.68,45000
773,773,773,268,0,24,17,16,0.68,45000
774,774,774,268,0,24,17,16,0.68,45000
775,775,775,268,0,36,13,17,0.68,45000
776,776,776,269,0,43,14,24,0.66,45000
777,777,777,269,0,43,14,24,0.66,45000
778,778,778,270,1,52,18,23,0.7500000000000001,45000
779,779,779,271,0,43,21,16,0.8800000000000002,45000
780,780,780,271,0,43,21,16,0.8800000000000002,45000
781,781,781,272,0,36,19,12,0.63,45000
782,782,782,272,0,36,19,12,0.63,45000
783,783,783,272,0,36,19,12,0.63,45000
784,784,784,273,0,51,22,16,0.8100000000000002,45000
785,785,785,273,0,51,22,16,0.8100000000000002,45000
786,786,786,274,1,53,12,20,0.6900000000000001,45000
787,787,787,274,1,53,12,20,0.6900000000000001,45000
788,788,788,275,0,39,14,16,0.63,45000
789,789,789,275,0,39,14,16,0.63,45000
790,790,790,275,0,39,14,16,0.63,45000
791,791,791,276,1,25,12,27,0.8100000000000002,45000
792,792,792,276,1,25,12,27,0.8100000000000002,45000
793,793,793,276,1,25,12,27,0.8100000000000002,45000
794,794,794,276,1,25,12,27,0.8100000000000002,45000
795,795,795,277,1,35,13,26,0.6900000000000001,45000
796,796,796,278,1,54,20,16,0.67,45000
797,797,797,279,0,35,13,23,0.9900000000000004,45000
798,798,798,279,0,33,12,27,0.9900000000000004,45000
799,799,799,279,0,37,11,21,0.9900000000000004,45000
800,800,800,279,0,46,11,16,0.9900000000000004,45000
801,801,801,280,0,38,10,21,0.8100000000000002,45000
802,802,802,280,0,38,10,21,0.8100000000000002,45000
803,803,803,280,0,38,10,21,0.8100000000000002,45000
804,804,804,280,0,38,10,21,0.8100000000000002,45000
805,805,805,281,0,31,20,21,0.9300000000000004,45000
806,806,806,281,0,31,20,21,0.9300000000000004,45000
807,807,807,281,0,31,20,21,0.9300000000000004,45000
808,808,808,282,0,29,18,15,0.9300000000000004,45000
809,809,809,282,0,29,18,15,0.9300000000000004,45000
810,810,810,282,0,29,18,15,0.9300000000000004,45000
811,811,811,282,0,29,18,15,0.9300000000000004,45000
812,812,812,282,0,29,18,15,0.9300000000000004,45000
813,813,813,283,1,27,21,20,0.7100000000000001,45000
814,814,814,283,1,27,21,20,0.7100000000000001,45000
815,815,815,284,0,34,15,14,0.9800000000000004,45000
816,816,816,284,0,34,15,14,0.9800000000000004,45000
817,817,817,284,0,34,15,14,0.9800000000000004,45000
818,818,818,284,0,34,15,14,0.9800000000000004,45000
819,819,819,284,0,34,15,14,0.9800000000000004,45000
820,820,820,285,0,49,10,23,0.9500000000000004,45000
821,821,821,285,0,49,10,23,0.9500000000000004,45000
822,822,822,285,0,49,10,23,0.9500000000000004,45000
823,823,823,286,0,24,14,20,0.7400000000000001,45000
824,824,824,286,0,24,14,20,0.7400000000000001,45000
825,825,825,286,0,24,14,20,0.7400000000000001,45000
826,826,826,286,0,24,14,20,0.7400000000000001,45000
827,827,827,287,1,30,16,24,1.0000000000000004,45000
828,828,828,287,1,30,16,24,1.0000000000000004,45000
829,829,829,287,1,30,16,24,1.0000000000000004,45000
830,830,830,288,1,52,11,24,0.63,45000
831,831,831,288,1,52,11,24,0.63,45000
832,832,832,289,0,45,10,19,0.9500000000000004,45000
833,833,833,289,0,44,21,15,0.9500000000000004,45000
834,834,834,289,0,50,18,16,0.9500000000000004,45000
835,835,835,290,0,29,22,20,0.7500000000000001,45000
836,836,836,290,0,29,22,20,0.7500000000000001,45000
837,837,837,290,0,26,11,27,0.7500000000000001,45000
838,838,838,291,1,52,13,27,0.7700000000000001,45000
839,839,839,292,0,33,19,14,0.7300000000000001,45000
840,840,840,292,0,33,19,14,0.7300000000000001,45000
841,841,841,292,0,33,19,14,0.7300000000000001,45000
842,842,842,293,0,46,19,13,0.7700000000000001,45000
843,843,843,293,0,46,19,13,0.7700000000000001,45000
844,844,844,293,0,46,19,13,0.7700000000000001,45000
845,845,845,294,1,27,10,26,0.7800000000000001,45000
846,846,846,294,1,33,10,23,0.7800000000000001,45000
847,847,847,294,1,35,12,23,0.7800000000000001,45000
848,848,848,295,1,24,11,16,0.64,45000
849,849,849,295,1,24,11,16,0.64,45000
850,850,850,295,1,24,11,16,0.64,45000
851,851,851,295,1,24,11,16,0.64,45000
852,852,852,295,1,24,11,16,0.64,45000
853,853,853,295,1,24,11,16,0.64,45000
854,854,854,296,0,30,18,19,0.9200000000000004,45000
855,855,855,296,0,30,18,19,0.9200000000000004,45000
856,856,856,296,0,30,18,19,0.9200000000000004,45000
857,857,857,296,0,30,18,19,0.9200000000000004,45000
858,858,858,297,1,45,20,26,0.9200000000000004,45000
859,859,859,298,1,29,12,22,0.8100000000000002,45000
860,860,860,298,1,35,22,26,0.8100000000000002,45000
861,861,861,299,1,51,11,20,0.7100000000000001,45000
862,862,862,299,1,51,11,20,0.7100000000000001,45000
863,863,863,300,1,53,20,26,0.7800000000000001,45000
864,864,864,301,0,35,12,16,0.8400000000000002,45000
865,865,865,301,0,53,15,27,0.8400000000000002,45000
866,866,866,301,0,28,13,23,0.8400000000000002,45000
867,867,867,302,1,37,11,25,0.62,45000
868,868,868,302,1,37,11,25,0.62,45000
869,869,869,303,0,50,13,25,0.7500000000000001,45000
870,870,870,303,0,50,13,25,0.7500000000000001,45000
871,871,871,304,0,25,18,14,0.9600000000000004,45000
872,872,872,304,0,25,18,14,0.9600000000000004,45000
873,873,873,304,0,25,18,14,0.9600000000000004,45000
874,874,874,304,0,25,18,14,0.9600000000000004,45000
875,875,875,304,0,25,18,14,0.9600000000000004,45000
876,876,876,304,0,25,18,14,0.9600000000000004,45000
877,877,877,305,0,42,11,13,0.7100000000000001,45000
878,878,878,305,0,42,11,13,0.7100000000000001,45000
879,879,879,305,0,42,11,13,0.7100000000000001,45000
880,880,880,305,0,42,11,13,0.7100000000000001,45000
881,881,881,305,0,42,11,13,0.7100000000000001,45000
882,882,882,306,0,50,12,13,0.8700000000000002,45000
883,883,883,306,0,50,12,13,0.8700000000000002,45000
884,884,884,306,0,38,20,19,0.8700000000000002,45000
885,885,885,307,1,41,20,24,0.7900000000000001,45000
886,886,886,308,0,52,22,22,0.9900000000000004,45000
887,887,887,308,0,45,15,27,0.9900000000000004,45000
888,888,888,309,0,46,10,12,0.64,45000
889,889,889,309,0,46,10,12,0.64,45000
890,890,890,309,0,46,10,12,0.64,45000
891,891,891,309,0,46,10,12,0.64,45000
892,892,892,309,0,46,10,12,0.64,45000
893,893,893,310,0,38,18,12,0.9300000000000004,45000
894,894,894,310,0,38,18,12,0.9300000000000004,45000
895,895,895,310,0,38,18,12,0.9300000000000004,45000
896,896,896,310,0,38,18,12,0.9300000000000004,45000
897,897,897,310,0,38,18,12,0.9300000000000004,45000
898,898,898,311,0,31,10,17,0.7100000000000001,45000
899,899,899,311,0,31,10,17,0.7100000000000001,45000
900,900,900,311,0,31,10,17,0.7100000000000001,45000
901,901,901,311,0,31,10,17,0.7100000000000001,45000
902,902,902,311,0,31,10,17,0.7100000000000001,45000
903,903,903,311,0,31,10,17,0.7100000000000001,45000
904,904,904,312,0,28,14,17,0.9900000000000004,45000
905,905,905,312,0,30,19,25,0.9900000000000004,45000
906,906,906,312,0,24,11,18,0.9900000000000004,45000
907,907,907,312,0,44,21,17,0.9900000000000004,45000
908,908,908,313,0,44,16,23,0.9800000000000004,45000
909,909,909,313,0,44,16,23,0.9800000000000004,45000
910,910,910,314,1,51,20,26,0.8800000000000002,45000
911,911,911,315,0,34,22,13,0.7300000000000001,45000
912,912,912,315,0,34,22,13,0.7300000000000001,45000
913,913,913,315,0,34,22,13,0.7300000000000001,45000
914,914,914,316,0,26,18,17,0.8100000000000002,45000
915,915,915,316,0,26,18,17,0.8100000000000002,45000
916,916,916,316,0,26,18,17,0.8100000000000002,45000
917,917,917,316,0,26,18,17,0.8100000000000002,45000
